"","_date_collected","_hash_key","_owner_id","_process_id","_provider_name","_record_id","_transfer_id","bred_gap","bred_reason","bred_result","breeding_code","days_in_milk","event_date","event_time_local","event_time_utc","from_pen_id","remark","result","src_event_id","src_protocol","src_tag_id","src_technician_id","src_descr","technician_name","to_pen_id"
"3743","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b04","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",273,"2023-08-29",NA,NA,NA,NA,NA,"DIED",NA,12790,NA,NA,NA,NA
"3744","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b05","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",247,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12791,NA,NA,NA,NA
"3745","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b06","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",282,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12791,NA,NA,NA,NA
"3746","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b07","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",246,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12792,NA,NA,NA,NA
"3747","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b08","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",281,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12792,NA,NA,NA,NA
"3748","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b09","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",246,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12793,NA,NA,NA,NA
"3749","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b0a","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",281,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12793,NA,NA,NA,NA
"3750","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b0b","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",246,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12794,NA,NA,NA,NA
"3751","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b0c","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",281,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12794,NA,NA,NA,NA
"3752","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b0d","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",246,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12795,NA,NA,NA,NA
"3753","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b0e","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",250,"2023-08-07",NA,NA,NA,"Z",NA,"PINKEYE",NA,12795,NA,NA,NA,NA
"3754","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b0f","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",281,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12795,NA,NA,NA,NA
"3755","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b10","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",245,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12796,NA,NA,NA,NA
"3756","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b11","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",280,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12796,NA,NA,NA,NA
"3757","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b12","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",244,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12797,NA,NA,NA,NA
"3758","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b13","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",248,"2023-08-07",NA,NA,NA,"Z",NA,"PINKEYE",NA,12797,NA,NA,NA,NA
"3759","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b14","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",279,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12797,NA,NA,NA,NA
"3760","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b15","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",243,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12798,NA,NA,NA,NA
"3761","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b16","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",247,"2023-08-07",NA,NA,NA,"Z",NA,"PINKEYE",NA,12798,NA,NA,NA,NA
"3762","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b17","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",278,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12798,NA,NA,NA,NA
"3763","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b18","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",243,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12799,NA,NA,NA,NA
"3764","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b19","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",247,"2023-08-07",NA,NA,NA,"Z",NA,"PINKEYE",NA,12799,NA,NA,NA,NA
"3765","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b1a","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",278,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12799,NA,NA,NA,NA
"3766","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b1b","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",243,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12800,NA,NA,NA,NA
"3767","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b1c","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",278,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12800,NA,NA,NA,NA
"3768","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b1d","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",241,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12801,NA,NA,NA,NA
"3769","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b1e","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",276,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12801,NA,NA,NA,NA
"3770","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b1f","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",241,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12802,NA,NA,NA,NA
"3771","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b20","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",276,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12802,NA,NA,NA,NA
"3772","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b21","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",240,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12803,NA,NA,NA,NA
"3773","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b22","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",244,"2023-08-07",NA,NA,NA,"Z",NA,"PINKEYE",NA,12803,NA,NA,NA,NA
"3774","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b23","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",275,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12803,NA,NA,NA,NA
"3775","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b24","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",240,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12804,NA,NA,NA,NA
"3776","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b25","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",275,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12804,NA,NA,NA,NA
"3777","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b26","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",240,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12806,NA,NA,NA,NA
"3778","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b27","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",275,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12806,NA,NA,NA,NA
"3779","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b28","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",239,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12807,NA,NA,NA,NA
"3780","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b29","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",274,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12807,NA,NA,NA,NA
"3781","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b2a","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",239,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12808,NA,NA,NA,NA
"3782","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b2b","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",242,"2023-08-06",NA,NA,NA,"POORDOER",NA,"SOLD",NA,12808,NA,NA,NA,NA
"3783","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b2c","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",237,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12809,NA,NA,NA,NA
"3784","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b2d","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",272,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12809,NA,NA,NA,NA
"3785","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b2e","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",237,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12810,NA,NA,NA,NA
"3786","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b2f","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",272,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12810,NA,NA,NA,NA
"3787","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b30","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",235,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12811,NA,NA,NA,NA
"3788","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b31","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",270,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12811,NA,NA,NA,NA
"3789","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b32","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",235,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12812,NA,NA,NA,NA
"3790","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b33","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",270,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12812,NA,NA,NA,NA
"3791","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b34","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",235,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12813,NA,NA,NA,NA
"3792","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b35","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",239,"2023-08-07",NA,NA,NA,"Z",NA,"PINKEYE",NA,12813,NA,NA,NA,NA
"3793","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b36","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",267,"2023-09-04",NA,NA,NA,"ZAC",NA,"PINKEYE",NA,12813,NA,NA,NA,NA
"3794","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b37","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",270,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12813,NA,NA,NA,NA
"3795","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b38","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",234,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12814,NA,NA,NA,NA
"3796","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b39","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",238,"2023-08-07",NA,NA,NA,"Z",NA,"PINKEYE",NA,12814,NA,NA,NA,NA
"3797","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b3a","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",269,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12814,NA,NA,NA,NA
"3798","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b3b","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",233,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12815,NA,NA,NA,NA
"3799","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b3c","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",268,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12815,NA,NA,NA,NA
"3800","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b3d","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",231,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12817,NA,NA,NA,NA
"3801","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b3e","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",266,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12817,NA,NA,NA,NA
"3802","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b3f","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",230,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12818,NA,NA,NA,NA
"3803","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b40","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",265,"2023-09-07",NA,NA,NA,"F053T054",NA,"MOVE",NA,12818,NA,NA,NA,NA
"3804","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b41","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",229,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12819,NA,NA,NA,NA
"3805","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b42","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",230,"2023-08-04",NA,NA,NA,"PNEUMONI",NA,"DIED",NA,12819,NA,NA,NA,NA
"3806","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b43","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",229,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12820,NA,NA,NA,NA
"3807","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b44","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",233,"2023-08-07",NA,NA,NA,"Z",NA,"PINKEYE",NA,12820,NA,NA,NA,NA
"3808","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b45","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",229,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12821,NA,NA,NA,NA
"3809","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b46","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",233,"2023-08-07",NA,NA,NA,"Z",NA,"PINKEYE",NA,12821,NA,NA,NA,NA
"3810","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b47","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",229,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12822,NA,NA,NA,NA
"3811","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b48","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",230,"2023-08-04",NA,NA,NA,"DUBLIN",NA,"DIED",NA,12822,NA,NA,NA,NA
"3812","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b49","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",228,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12823,NA,NA,NA,NA
"3813","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b4a","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",232,"2023-08-07",NA,NA,NA,"Z",NA,"PINKEYE",NA,12823,NA,NA,NA,NA
"3814","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b4b","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",228,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12825,NA,NA,NA,NA
"3815","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b4c","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",227,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12826,NA,NA,NA,NA
"3816","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b4d","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",231,"2023-08-07",NA,NA,NA,"Z",NA,"PINKEYE",NA,12826,NA,NA,NA,NA
"3817","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b4e","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",227,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12827,NA,NA,NA,NA
"3818","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b4f","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",226,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12828,NA,NA,NA,NA
"3819","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b50","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",226,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12829,NA,NA,NA,NA
"3820","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b51","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",225,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12830,NA,NA,NA,NA
"3821","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b52","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",228,"2023-08-06",NA,NA,NA,"POORDOER",NA,"SOLD",NA,12830,NA,NA,NA,NA
"3822","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b53","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",225,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12831,NA,NA,NA,NA
"3823","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b54","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",229,"2023-08-07",NA,NA,NA,"Z",NA,"PINKEYE",NA,12831,NA,NA,NA,NA
"3824","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b55","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",224,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12832,NA,NA,NA,NA
"3825","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b56","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",224,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12833,NA,NA,NA,NA
"3826","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b57","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",224,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12834,NA,NA,NA,NA
"3827","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b58","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",222,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12835,NA,NA,NA,NA
"3828","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b59","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",226,"2023-08-07",NA,NA,NA,"Z",NA,"PINKEYE",NA,12835,NA,NA,NA,NA
"3829","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b5a","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",222,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12836,NA,NA,NA,NA
"3830","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b5b","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",222,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12837,NA,NA,NA,NA
"3831","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b5c","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",222,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12838,NA,NA,NA,NA
"3832","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b5d","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",226,"2023-08-07",NA,NA,NA,"Z",NA,"PINKEYE",NA,12838,NA,NA,NA,NA
"3833","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b5e","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",257,"2023-09-07",NA,NA,NA,"PNEU?",NA,"DIED",NA,12838,NA,NA,NA,NA
"3834","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e7b5f","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",221,"2023-08-03",NA,NA,NA,"F052T053",NA,"MOVE",NA,12839,NA,NA,NA,NA
