"_provider_name","_owner_id","_transfer_id","_date_collected","_record_id","_process_id","stage_name","src_tag_id","birth_date","birth_weight","breed","sex","dam_breed","dam_id","dam_ear_tag_id","dam_registration_num","ear_tag_id","registration_num","sire_id","sire_registration_num","today_date","barn_name","control_num","enroll_date","perm_string_pen","source_farm","305_day_mature_herd_equiv","abortion_date","abortion_determination_date","calf_sex_last_sire","beef_withdrawal_date","bullpen_entry_date","condition","conception_date","calf_livability","dry_date","src_days_dry","src_days_in_milk","src_days_open","due_to_freshen","calving_ease","embryo_transfer_dam","fresh_date","heat_date","hospital_date","heat_interval","first_to_grower_date","lactation_num","last_treatment_date","last_service_sire","mature_equivalent_factor","current_test_day_milk","milk_withdrawal_date","pregnant_open_date","recheck_date","reproduction","first_sire_preference","second_sire_preference","third_sire_preference","forth_sire_preference","sire_of_conception","sample_status","ovsynch_enrollment_date","times_bred","test_date","twin_code","vet_code","vet_check_date","reason_vet_check","weight_grower","src_pen_id","COMP#","BREED","DAMID","DMTAG","LMSV","LMSFD","TDAT","MILK","WMK1","TWIN","XLAME","LXLAM"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008612c","6502af98120a46269f2be432",NA,12811,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517792","840003263517792",NA,"840003204164987","2023-09-14","12811",NA,"2022-12-11",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000010906","840003213826856","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008612d","6502af98120a46269f2be432",NA,12812,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517793","840003263517793",NA,"840003204165479","2023-09-14","12812",NA,"2022-12-11",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000010085","840003201993823","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008612e","6502af98120a46269f2be432",NA,12813,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517794","840003263517794",NA,"840003204165479","2023-09-14","12813",NA,"2022-12-11",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000010541","840003208851792","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008612f","6502af98120a46269f2be432",NA,12814,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517795","840003263517795",NA,"840003150687540","2023-09-14","12814",NA,"2022-12-12",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000010774","840003211720017","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086130","6502af98120a46269f2be432",NA,12815,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517796","840003263517796",NA,"840003127591007","2023-09-14","12815",NA,"2022-12-13",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000010782","840003211720025","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086131","6502af98120a46269f2be432","Culled",12816,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003263517797","840003263517797",NA,NA,"2023-09-14","12816",NA,"2022-12-14",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,1,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00","SLD/DIE",NA,NA,NA,NA,NA,"0005","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000011442","840003230328273","0000","00000000","00000000","000000",NA,"E","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086132","6502af98120a46269f2be432",NA,12817,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517798","840003263517798",NA,"840003127591007","2023-09-14","12817",NA,"2022-12-15",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000010826","840003213826776","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086133","6502af98120a46269f2be432",NA,12818,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517799","840003263517799",NA,"840003204165479","2023-09-14","12818",NA,"2022-12-16",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000009484","840003146558800","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086134","6502af98120a46269f2be432","Culled",12819,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003263517800","840003263517800",NA,"840003127591007","2023-09-14","12819",NA,"2022-12-17",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,1,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00","SLD/DIE",NA,NA,NA,NA,NA,"0005","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000010131","840003205358568","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086135","6502af98120a46269f2be432",NA,12820,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517801","840003263517801",NA,NA,"2023-09-14","12820",NA,"2022-12-17",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000011437","840003230328268","0000","00000000","00000000","000000",NA,"E","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086136","6502af98120a46269f2be432",NA,12821,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517802","840003263517802",NA,"840003127591007","2023-09-14","12821",NA,"2022-12-17",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000010114","840003201993852","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086137","6502af98120a46269f2be432","Culled",12822,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003263517803","840003263517803",NA,"840003204164987","2023-09-14","12822",NA,"2022-12-17",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,1,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00","SLD/DIE",NA,NA,NA,NA,NA,"0005","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000011336","840003223118726","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086138","6502af98120a46269f2be432",NA,12823,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517804","840003263517804",NA,NA,"2023-09-14","12823",NA,"2022-12-18",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000011460","840003230328291","0000","00000000","00000000","000000",NA,"E","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086139","6502af98120a46269f2be432","Culled",12824,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003263517805","840003263517805",NA,"840003204165135","2023-09-14","12824",NA,"2022-12-18",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,1,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00","SLD/DIE",NA,NA,NA,NA,NA,"0005","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000011481","840003230328312","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008613a","6502af98120a46269f2be432",NA,12825,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517806","840003263517806",NA,"840003204164987","2023-09-14","12825",NA,"2022-12-18",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000009955","840003201993693","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008613b","6502af98120a46269f2be432",NA,12826,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517807","840003263517807",NA,NA,"2023-09-14","12826",NA,"2022-12-19",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000011457","840003230328288","0000","00000000","00000000","000000",NA,"E","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008613c","6502af98120a46269f2be432",NA,12827,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517808","840003263517808",NA,"840003127591007","2023-09-14","12827",NA,"2022-12-19",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000010205","840003205358692","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008613d","6502af98120a46269f2be432",NA,12828,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517809","840003263517809",NA,"840003204165493","2023-09-14","12828",NA,"2022-12-20",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000010183","840003205358670","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008613e","6502af98120a46269f2be432",NA,12829,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517810","840003263517810",NA,NA,"2023-09-14","12829",NA,"2022-12-20",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000011451","840003230328282","0000","00000000","00000000","000000",NA,"E","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008613f","6502af98120a46269f2be432","Culled",12830,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003263517811","840003263517811",NA,"840003204164987","2023-09-14","12830",NA,"2022-12-21",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,1,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00","SLD/DIE",NA,NA,NA,NA,NA,"0005","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000010725","840003211719968","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086140","6502af98120a46269f2be432",NA,12831,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517812","840003263517812",NA,"840003127591007","2023-09-14","12831",NA,"2022-12-21",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000010134","840003205358571","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086141","6502af98120a46269f2be432",NA,12832,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517813","840003263517813",NA,"840003200650524","2023-09-14","12832",NA,"2022-12-22",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000009471","840003146558787","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086142","6502af98120a46269f2be432",NA,12833,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517814","840003263517814",NA,"840003200650524","2023-09-14","12833",NA,"2022-12-22",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000008167","840003135273261","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086143","6502af98120a46269f2be432",NA,12834,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517815","840003263517815",NA,NA,"2023-09-14","12834",NA,"2022-12-22",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000011448","840003230328279","0000","00000000","00000000","000000",NA,"E","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086144","6502af98120a46269f2be432",NA,12835,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517816","840003263517816",NA,"840003127591007","2023-09-14","12835",NA,"2022-12-24",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000010840","840003213826790","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086145","6502af98120a46269f2be432",NA,12836,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517817","840003263517817",NA,"840003204165479","2023-09-14","12836",NA,"2022-12-24",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000010683","840003211718926","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086146","6502af98120a46269f2be432",NA,12837,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517818","840003263517818",NA,"840003150687540","2023-09-14","12837",NA,"2022-12-24",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000011372","840003223118762","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086147","6502af98120a46269f2be432","Culled",12838,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003263517819","840003263517819",NA,"840003204164987","2023-09-14","12838",NA,"2022-12-24",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,1,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00","SLD/DIE",NA,NA,NA,NA,NA,"0005","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000011472","840003230328303","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086148","6502af98120a46269f2be432",NA,12839,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517820","840003263517820",NA,"840003204165493","2023-09-14","12839",NA,"2022-12-25",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000011478","840003230328309","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0086149","6502af98120a46269f2be432",NA,12840,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517821","840003263517821",NA,"840003201862905","2023-09-14","12840",NA,"2022-12-25",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000011514","840003230328345","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008614a","6502af98120a46269f2be432",NA,12841,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517822","840003263517822",NA,"840003208037185","2023-09-14","12841",NA,"2022-12-26",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000008796","840003141540964","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008614b","6502af98120a46269f2be432",NA,12842,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003263517823","840003263517823",NA,"840003127591007","2023-09-14","12842",NA,"2022-12-27",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,0,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00",NA,NA,NA,NA,NA,NA,"0000","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000010717","840003211718960","0000","00000000","00000000","000000",NA,"-","00000","00000"
